"Step","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-5 - samp prob.data_alpaca/train_noisy.json","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-5 - samp prob.data_alpaca/train_noisy.json__MIN","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-5 - samp prob.data_alpaca/train_noisy.json__MAX","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json__MIN","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json__MAX","exp1_gpt2_demo_lr-u-1e-5_lr-w-1e-5_lr_lambda-1e-1_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json","exp1_gpt2_demo_lr-u-1e-5_lr-w-1e-5_lr_lambda-1e-1_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json__MIN","exp1_gpt2_demo_lr-u-1e-5_lr-w-1e-5_lr_lambda-1e-1_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json__MAX"
"303","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.009814927354454994","0.009814927354454994","0.009814927354454994"
"304","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.009814927354454994","0.009814927354454994","0.009814927354454994"
"305","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.009814927354454994","0.009814927354454994","0.009814927354454994"
"307","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.009814927354454994","0.009814927354454994","0.009814927354454994"
"308","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.009742961265146732","0.009742961265146732","0.009742961265146732"
"309","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.009742961265146732","0.009742961265146732","0.009742961265146732"
"310","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.009742961265146732","0.009742961265146732","0.009742961265146732"
"311","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.009742961265146732","0.009742961265146732","0.009742961265146732"
"312","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.4974195957183838","0.009742961265146732","0.009742961265146732","0.009742961265146732"
"313","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.009674112312495708","0.009674112312495708","0.009674112312495708"
"314","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.009674112312495708","0.009674112312495708","0.009674112312495708"
"315","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.009674112312495708","0.009674112312495708","0.009674112312495708"
"316","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.009674112312495708","0.009674112312495708","0.009674112312495708"
"317","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.49739378690719604","0.009674112312495708","0.009674112312495708","0.009674112312495708"
"318","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.009610750712454319","0.009610750712454319","0.009610750712454319"
"319","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.009610750712454319","0.009610750712454319","0.009610750712454319"
"320","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.009610750712454319","0.009610750712454319","0.009610750712454319"
"321","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.009610750712454319","0.009610750712454319","0.009610750712454319"
"322","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.49736854434013367","0.009610750712454319","0.009610750712454319","0.009610750712454319"
"323","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.009553770534694195","0.009553770534694195","0.009553770534694195"
"324","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.009553770534694195","0.009553770534694195","0.009553770534694195"
"325","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.009553770534694195","0.009553770534694195","0.009553770534694195"
"326","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.009553770534694195","0.009553770534694195","0.009553770534694195"
"327","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.49734461307525635","0.009553770534694195","0.009553770534694195","0.009553770534694195"
"328","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.00950030330568552","0.00950030330568552","0.00950030330568552"
"329","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.00950030330568552","0.00950030330568552","0.00950030330568552"
"330","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.00950030330568552","0.00950030330568552","0.00950030330568552"
"331","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.00950030330568552","0.00950030330568552","0.00950030330568552"
"332","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.4973212480545044","0.00950030330568552","0.00950030330568552","0.00950030330568552"
"333","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.009447412565350533","0.009447412565350533","0.009447412565350533"
"334","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.009447412565350533","0.009447412565350533","0.009447412565350533"
"335","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.009447412565350533","0.009447412565350533","0.009447412565350533"
"336","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.009447412565350533","0.009447412565350533","0.009447412565350533"
"337","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.49729862809181213","0.009447412565350533","0.009447412565350533","0.009447412565350533"
"338","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.009397604502737522","0.009397604502737522","0.009397604502737522"
"339","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.009397604502737522","0.009397604502737522","0.009397604502737522"
"340","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.009397604502737522","0.009397604502737522","0.009397604502737522"
"341","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.009397604502737522","0.009397604502737522","0.009397604502737522"
"342","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.4972763657569885","0.009397604502737522","0.009397604502737522","0.009397604502737522"
"343","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.00934958178550005","0.00934958178550005","0.00934958178550005"
"344","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.00934958178550005","0.00934958178550005","0.00934958178550005"
"345","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.00934958178550005","0.00934958178550005","0.00934958178550005"
"346","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.00934958178550005","0.00934958178550005","0.00934958178550005"
"347","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.4972549080848694","0.00934958178550005","0.00934958178550005","0.00934958178550005"
"348","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.009302562102675438","0.009302562102675438","0.009302562102675438"
"349","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.009302562102675438","0.009302562102675438","0.009302562102675438"
"350","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.009302562102675438","0.009302562102675438","0.009302562102675438"
"351","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.009302562102675438","0.009302562102675438","0.009302562102675438"
"352","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.497233122587204","0.009302562102675438","0.009302562102675438","0.009302562102675438"
"353","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.00925920344889164","0.00925920344889164","0.00925920344889164"
"354","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.00925920344889164","0.00925920344889164","0.00925920344889164"
"355","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.00925920344889164","0.00925920344889164","0.00925920344889164"
"356","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.00925920344889164","0.00925920344889164","0.00925920344889164"
"358","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.4972124695777893","0.00925920344889164","0.00925920344889164","0.00925920344889164"
"359","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.00921978335827589","0.00921978335827589","0.00921978335827589"
"360","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.00921978335827589","0.00921978335827589","0.00921978335827589"
"361","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.00921978335827589","0.00921978335827589","0.00921978335827589"
"362","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.00921978335827589","0.00921978335827589","0.00921978335827589"
"363","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.49719324707984924","0.00921978335827589","0.00921978335827589","0.00921978335827589"
"364","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.009182073175907135","0.009182073175907135","0.009182073175907135"
"365","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.009182073175907135","0.009182073175907135","0.009182073175907135"
"366","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.009182073175907135","0.009182073175907135","0.009182073175907135"
"367","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.009182073175907135","0.009182073175907135","0.009182073175907135"
"368","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.4971747100353241","0.009182073175907135","0.009182073175907135","0.009182073175907135"
"369","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.009145314805209637","0.009145314805209637","0.009145314805209637"
"370","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.009145314805209637","0.009145314805209637","0.009145314805209637"
"371","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.009145314805209637","0.009145314805209637","0.009145314805209637"
"372","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.009145314805209637","0.009145314805209637","0.009145314805209637"
"373","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.49715641140937805","0.009145314805209637","0.009145314805209637","0.009145314805209637"
"374","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.009110752493143082","0.009110752493143082","0.009110752493143082"
"375","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.009110752493143082","0.009110752493143082","0.009110752493143082"
"376","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.009110752493143082","0.009110752493143082","0.009110752493143082"
"377","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.009110752493143082","0.009110752493143082","0.009110752493143082"
"378","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.4971388280391693","0.009110752493143082","0.009110752493143082","0.009110752493143082"
"379","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.009077231399714947","0.009077231399714947","0.009077231399714947"
"380","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.009077231399714947","0.009077231399714947","0.009077231399714947"
"381","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.009077231399714947","0.009077231399714947","0.009077231399714947"
"382","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.009077231399714947","0.009077231399714947","0.009077231399714947"
"383","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.49712228775024414","0.009077231399714947","0.009077231399714947","0.009077231399714947"
"384","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.009043854661285877","0.009043854661285877","0.009043854661285877"
"385","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.009043854661285877","0.009043854661285877","0.009043854661285877"
"386","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.009043854661285877","0.009043854661285877","0.009043854661285877"
"387","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.009043854661285877","0.009043854661285877","0.009043854661285877"
"388","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.49710601568222046","0.009043854661285877","0.009043854661285877","0.009043854661285877"
"389","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.009011359885334969","0.009011359885334969","0.009011359885334969"
"390","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.009011359885334969","0.009011359885334969","0.009011359885334969"
"391","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.009011359885334969","0.009011359885334969","0.009011359885334969"
"392","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.009011359885334969","0.009011359885334969","0.009011359885334969"
"393","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.497090220451355","0.009011359885334969","0.009011359885334969","0.009011359885334969"
"394","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.008980810642242432","0.008980810642242432","0.008980810642242432"
"395","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.008980810642242432","0.008980810642242432","0.008980810642242432"
"396","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.008980810642242432","0.008980810642242432","0.008980810642242432"
"397","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.008980810642242432","0.008980810642242432","0.008980810642242432"
"398","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.49707549810409546","0.008980810642242432","0.008980810642242432","0.008980810642242432"
"399","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.008950931951403618","0.008950931951403618","0.008950931951403618"
"400","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.008950931951403618","0.008950931951403618","0.008950931951403618"
"401","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.008950931951403618","0.008950931951403618","0.008950931951403618"
"402","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.008950931951403618","0.008950931951403618","0.008950931951403618"
"403","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.49706098437309265","0.008950931951403618","0.008950931951403618","0.008950931951403618"
"404","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.008922094479203224","0.008922094479203224","0.008922094479203224"
"405","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.008922094479203224","0.008922094479203224","0.008922094479203224"
"406","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.008922094479203224","0.008922094479203224","0.008922094479203224"
"407","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.008922094479203224","0.008922094479203224","0.008922094479203224"
"409","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.4970475733280182","0.008922094479203224","0.008922094479203224","0.008922094479203224"
"410","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.00889541208744049","0.00889541208744049","0.00889541208744049"
"411","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.00889541208744049","0.00889541208744049","0.00889541208744049"
"412","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.00889541208744049","0.00889541208744049","0.00889541208744049"
"413","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.00889541208744049","0.00889541208744049","0.00889541208744049"
"414","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.4970344305038452","0.00889541208744049","0.00889541208744049","0.00889541208744049"
"415","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.008871757425367832","0.008871757425367832","0.008871757425367832"
"416","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.008871757425367832","0.008871757425367832","0.008871757425367832"
"417","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.008871757425367832","0.008871757425367832","0.008871757425367832"
"418","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.008871757425367832","0.008871757425367832","0.008871757425367832"
"419","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.4970220923423767","0.008871757425367832","0.008871757425367832","0.008871757425367832"
"420","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.008848416619002819","0.008848416619002819","0.008848416619002819"
"421","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.008848416619002819","0.008848416619002819","0.008848416619002819"
"422","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.008848416619002819","0.008848416619002819","0.008848416619002819"
"423","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.008848416619002819","0.008848416619002819","0.008848416619002819"
"424","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.49700990319252014","0.008848416619002819","0.008848416619002819","0.008848416619002819"
"425","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.008827373385429382","0.008827373385429382","0.008827373385429382"
"426","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.008827373385429382","0.008827373385429382","0.008827373385429382"
"427","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.008827373385429382","0.008827373385429382","0.008827373385429382"
"428","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.008827373385429382","0.008827373385429382","0.008827373385429382"
"429","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.496998131275177","0.008827373385429382","0.008827373385429382","0.008827373385429382"
"430","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.008806433528661728","0.008806433528661728","0.008806433528661728"
"431","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.008806433528661728","0.008806433528661728","0.008806433528661728"
"432","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.008806433528661728","0.008806433528661728","0.008806433528661728"
"433","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.008806433528661728","0.008806433528661728","0.008806433528661728"
"434","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.4969865381717682","0.008806433528661728","0.008806433528661728","0.008806433528661728"
"435","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.008784031495451927","0.008784031495451927","0.008784031495451927"
"436","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.008784031495451927","0.008784031495451927","0.008784031495451927"
"437","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.008784031495451927","0.008784031495451927","0.008784031495451927"
"438","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.008784031495451927","0.008784031495451927","0.008784031495451927"
"439","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.49697551131248474","0.008784031495451927","0.008784031495451927","0.008784031495451927"
"440","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.008761544711887836","0.008761544711887836","0.008761544711887836"
"441","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.008761544711887836","0.008761544711887836","0.008761544711887836"
"442","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.008761544711887836","0.008761544711887836","0.008761544711887836"
"443","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.008761544711887836","0.008761544711887836","0.008761544711887836"
"444","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.4969649612903595","0.008761544711887836","0.008761544711887836","0.008761544711887836"
"445","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.00874013639986515","0.00874013639986515","0.00874013639986515"
"446","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.00874013639986515","0.00874013639986515","0.00874013639986515"
"447","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.00874013639986515","0.00874013639986515","0.00874013639986515"
"448","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.00874013639986515","0.00874013639986515","0.00874013639986515"
"449","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.49695488810539246","0.00874013639986515","0.00874013639986515","0.00874013639986515"
"450","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.008717064745724201","0.008717064745724201","0.008717064745724201"
"451","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.008717064745724201","0.008717064745724201","0.008717064745724201"
"452","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.008717064745724201","0.008717064745724201","0.008717064745724201"
"453","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.008717064745724201","0.008717064745724201","0.008717064745724201"
"454","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.4969449043273926","0.008717064745724201","0.008717064745724201","0.008717064745724201"
"455","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.008693761192262173","0.008693761192262173","0.008693761192262173"
"456","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.008693761192262173","0.008693761192262173","0.008693761192262173"
"457","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.008693761192262173","0.008693761192262173","0.008693761192262173"
"458","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.008693761192262173","0.008693761192262173","0.008693761192262173"
"460","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.4969351887702942","0.008693761192262173","0.008693761192262173","0.008693761192262173"
